id,activitydate,totalsteps,totaldistance,trackerdistance,loggedactivitiesdistance,veryactivedistance,moderatelyactivedistance,lightactivedistance,sedentaryactivedistance,veryactiveminutes,fairlyactiveminutes,lightlyactiveminutes,sedentaryminutes,calories,day_of_week,month,day_number,is_weekend,total_active_minutes,activity_level,merge_date,sleepday,totalsleeprecords,totalminutesasleep,totaltimeinbed,sleep_efficiency,sleep_deficit
2347167796,2016-04-16,22244,15.0799999237061,15.0799999237061,0.0,5.44999980926514,4.09999990463257,5.53000020980835,0.0,66,72,268,968,2670,Saturday,April,5,True,406,Highly Active,2016-04-16,,,,,,
2347167796,2016-04-17,5472,3.61999988555908,3.61999988555908,0.0,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1,7,249,508,1882,Sunday,April,6,True,257,Moderately Active,2016-04-17,2016-04-17,1.0,556.0,602.0,92.35880398671097,-76.0
2347167796,2016-04-18,8247,5.44999980926514,5.44999980926514,0.0,0.790000021457672,0.860000014305115,3.78999996185303,0.0,11,16,206,678,1944,Monday,April,0,False,233,Moderately Active,2016-04-18,2016-04-18,1.0,500.0,557.0,89.76660682226212,-20.0
2347167796,2016-04-19,6711,4.44000005722046,4.44000005722046,0.0,0.0,0.0,4.44000005722046,0.0,0,7,382,648,2346,Tuesday,April,1,False,389,Moderately Active,2016-04-19,2016-04-19,1.0,465.0,514.0,90.46692607003891,15.0
2347167796,2016-04-20,10999,7.26999998092651,7.26999998092651,0.0,0.680000007152557,1.80999994277954,4.78000020980835,0.0,11,43,269,1011,2198,Wednesday,April,2,False,323,Highly Active,2016-04-20,,,,,,
2347167796,2016-04-21,10080,6.75,6.75,0.0,1.85000002384186,1.52999997138977,3.38000011444092,0.0,23,26,208,761,2048,Thursday,April,3,False,257,Highly Active,2016-04-21,2016-04-21,1.0,460.0,484.0,95.0413223140496,20.0
2347167796,2016-04-22,7804,5.15999984741211,5.15999984741211,0.0,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9,27,206,781,1946,Friday,April,4,False,242,Moderately Active,2016-04-22,2016-04-22,1.0,405.0,461.0,87.85249457700651,75.0
2347167796,2016-04-23,16901,11.3699998855591,11.3699998855591,0.0,2.77999997138977,1.45000004768372,7.15000009536743,0.0,32,35,360,591,2629,Saturday,April,5,True,427,Highly Active,2016-04-23,2016-04-23,1.0,374.0,386.0,96.89119170984456,106.0
2347167796,2016-04-24,9471,6.26000022888184,6.26000022888184,0.0,0.0,0.0,6.26000022888184,0.0,0,0,360,584,2187,Sunday,April,6,True,360,Moderately Active,2016-04-24,2016-04-24,1.0,442.0,459.0,96.29629629629629,38.0
2347167796,2016-04-25,9482,6.38000011444092,6.38000011444092,0.0,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15,11,277,653,2095,Monday,April,0,False,303,Moderately Active,2016-04-25,2016-04-25,1.0,433.0,471.0,91.93205944798302,47.0
2347167796,2016-04-26,5980,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,227,732,1861,Tuesday,April,1,False,227,Moderately Active,2016-04-26,2016-04-26,1.0,436.0,490.0,88.9795918367347,44.0
2347167796,2016-04-27,11423,7.57999992370605,7.57999992370605,0.0,1.86000001430511,0.400000005960464,5.32000017166138,0.0,26,9,295,623,2194,Wednesday,April,2,False,330,Highly Active,2016-04-27,2016-04-27,1.0,448.0,499.0,89.77955911823648,32.0
2347167796,2016-04-28,5439,3.59999990463257,3.59999990463257,0.0,0.0,0.0,3.59999990463257,0.0,0,0,229,764,1854,Thursday,April,3,False,229,Moderately Active,2016-04-28,2016-04-28,1.0,408.0,450.0,90.66666666666666,72.0
2347167796,2016-04-29,42,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,4,2,403,Friday,April,4,False,4,Sedentary,2016-04-29,2016-04-29,1.0,411.0,473.0,86.89217758985201,69.0
2873212765,2016-04-12,8796,5.90999984741211,5.90999984741211,0.0,0.109999999403954,0.930000007152557,4.88000011444092,0.0,2,21,356,1061,1982,Tuesday,April,1,False,379,Moderately Active,2016-04-12,,,,,,
2873212765,2016-04-13,7618,5.11999988555908,5.11999988555908,0.0,0.0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004,Wednesday,April,2,False,412,Moderately Active,2016-04-13,,,,,,
2873212765,2016-04-14,7910,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,331,1109,1893,Thursday,April,3,False,331,Moderately Active,2016-04-14,,,,,,
2873212765,2016-04-15,8482,5.69999980926514,5.69999980926514,0.0,0.0,0.0,5.69000005722046,0.0099999997764825,0,0,448,992,2063,Friday,April,4,False,448,Moderately Active,2016-04-15,,,,,,
2873212765,2016-04-16,9685,6.65000009536743,6.65000009536743,0.0,3.10999989509583,0.0199999995529652,3.50999999046326,0.0099999997764825,47,1,305,1087,2148,Saturday,April,5,True,353,Moderately Active,2016-04-16,,,,,,
2873212765,2016-04-17,2524,1.70000004768372,1.70000004768372,0.0,0.0,0.349999994039536,1.3400000333786,0.0,0,8,160,1272,1529,Sunday,April,6,True,168,Sedentary,2016-04-17,,,,,,
2873212765,2016-04-18,7762,5.23999977111816,5.23999977111816,0.0,0.0700000002980232,0.280000001192093,4.8899998664856,0.0,1,6,311,1122,1890,Monday,April,0,False,318,Moderately Active,2016-04-18,,,,,,
2873212765,2016-04-19,7948,5.36999988555908,5.36999988555908,0.0,0.0,0.0,5.3600001335144,0.0,0,0,389,1051,1956,Tuesday,April,1,False,389,Moderately Active,2016-04-19,,,,,,
2873212765,2016-04-20,9202,6.30000019073486,6.30000019073486,0.0,1.50999999046326,0.119999997317791,4.65999984741211,0.0099999997764825,22,5,378,1035,2094,Wednesday,April,2,False,405,Moderately Active,2016-04-20,,,,,,
2873212765,2016-04-21,8859,5.98000001907349,5.98000001907349,0.0,0.129999995231628,0.370000004768372,5.46999979019165,0.0099999997764825,2,10,371,1057,1970,Thursday,April,3,False,383,Moderately Active,2016-04-21,,,,,,
2873212765,2016-04-22,7286,4.90000009536743,4.90000009536743,0.0,0.46000000834465,0.0,4.42000007629395,0.0199999995529652,46,0,366,1028,2241,Friday,April,4,False,412,Moderately Active,2016-04-22,,,,,,
2873212765,2016-04-23,9317,6.34999990463257,6.34999990463257,0.0,2.08999991416931,0.230000004172325,4.01999998092651,0.0099999997764825,28,5,330,1077,2021,Saturday,April,5,True,363,Moderately Active,2016-04-23,,,,,,
2873212765,2016-04-24,6873,4.67999982833862,4.67999982833862,0.0,3.0,0.0599999986588955,1.62000000476837,0.0,46,1,190,1203,1898,Sunday,April,6,True,237,Moderately Active,2016-04-24,,,,,,
2873212765,2016-04-25,7373,4.94999980926514,4.94999980926514,0.0,0.0,0.0,4.94999980926514,0.0,0,0,359,1081,1907,Monday,April,0,False,359,Moderately Active,2016-04-25,,,,,,
2873212765,2016-04-26,8242,5.53999996185303,5.53999996185303,0.0,0.119999997317791,0.180000007152557,5.23999977111816,0.0,2,5,309,1124,1882,Tuesday,April,1,False,316,Moderately Active,2016-04-26,,,,,,
2873212765,2016-04-27,3516,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,46,0,197,1197,1966,Wednesday,April,2,False,243,Sedentary,2016-04-27,,,,,,
2873212765,2016-04-28,7913,5.40999984741211,5.40999984741211,0.0,2.16000008583069,0.340000003576279,2.91000008583069,0.0,28,7,213,1192,1835,Thursday,April,3,False,248,Moderately Active,2016-04-28,,,,,,
2873212765,2016-04-29,7365,4.94999980926514,4.94999980926514,0.0,1.36000001430511,1.4099999666214,2.1800000667572,0.0,20,23,206,1191,1780,Friday,April,4,False,249,Moderately Active,2016-04-29,,,,,,
2873212765,2016-04-30,8452,5.67999982833862,5.67999982833862,0.0,0.330000013113022,1.08000004291534,4.26000022888184,0.0099999997764825,5,20,248,1167,1830,Saturday,April,5,True,273,Moderately Active,2016-04-30,,,,,,
2873212765,2016-05-01,7399,4.96999979019165,4.96999979019165,0.0,0.490000009536743,1.03999996185303,3.44000005722046,0.0,7,18,196,1219,1739,Sunday,May,6,True,221,Moderately Active,2016-05-01,,,,,,
2873212765,2016-05-02,7525,5.05999994277954,5.05999994277954,0.0,0.0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334,1099,1878,Monday,May,0,False,341,Moderately Active,2016-05-02,,,,,,
2873212765,2016-05-03,7412,4.98000001907349,4.98000001907349,0.0,0.0599999986588955,0.25,4.65999984741211,0.0099999997764825,1,6,363,1070,1906,Tuesday,May,1,False,370,Moderately Active,2016-05-03,,,,,,
2873212765,2016-05-04,8278,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55999994277954,0.0,0,0,420,1020,2015,Wednesday,May,2,False,420,Moderately Active,2016-05-04,,,,,,
2873212765,2016-05-05,8314,5.6100001335144,5.6100001335144,0.0,0.779999971389771,0.800000011920929,4.03000020980835,0.0,13,23,311,1093,1971,Thursday,May,3,False,347,Moderately Active,2016-05-05,,,,,,
2873212765,2016-05-06,7063,4.75,4.75,0.0,0.0,0.119999997317791,4.6100001335144,0.0099999997764825,0,5,370,1065,1910,Friday,May,4,False,375,Moderately Active,2016-05-06,,,,,,
2873212765,2016-05-07,4940,3.38000011444092,3.38000011444092,0.0,2.27999997138977,0.550000011920929,0.550000011920929,0.0,75,11,52,1302,1897,Saturday,May,5,True,138,Sedentary,2016-05-07,,,,,,
2873212765,2016-05-08,8168,5.53999996185303,5.53999996185303,0.0,2.90000009536743,0.0,2.64000010490417,0.0,46,0,326,1068,2096,Sunday,May,6,True,372,Moderately Active,2016-05-08,,,,,,
2873212765,2016-05-09,7726,5.19000005722046,5.19000005722046,0.0,0.0,0.0,5.19000005722046,0.0,0,0,345,1095,1906,Monday,May,0,False,345,Moderately Active,2016-05-09,,,,,,
2873212765,2016-05-10,8275,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55000019073486,0.0099999997764825,0,0,373,1067,1962,Tuesday,May,1,False,373,Moderately Active,2016-05-10,,,,,,
2873212765,2016-05-11,6440,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32000017166138,0.0099999997764825,0,0,319,1121,1826,Wednesday,May,2,False,319,Moderately Active,2016-05-11,,,,,,
2873212765,2016-05-12,7566,5.1100001335144,5.1100001335144,0.0,0.0,0.0,5.1100001335144,0.0,0,0,268,720,1431,Thursday,May,3,False,268,Moderately Active,2016-05-12,,,,,,
3372868164,2016-04-12,4747,3.24000000953674,3.24000000953674,0.0,0.0,0.0,3.23000001907349,0.0099999997764825,0,0,280,1160,1788,Tuesday,April,1,False,280,Sedentary,2016-04-12,,,,,,
3372868164,2016-04-13,9715,6.63000011444092,6.63000011444092,0.0,0.990000009536743,0.340000003576279,5.26999998092651,0.0199999995529652,16,8,371,1045,2093,Wednesday,April,2,False,395,Moderately Active,2016-04-13,,,,,,
3372868164,2016-04-14,8844,6.03000020980835,6.03000020980835,0.0,0.340000003576279,1.02999997138977,4.65000009536743,0.0099999997764825,6,25,370,1039,2065,Thursday,April,3,False,401,Moderately Active,2016-04-14,,,,,,
3372868164,2016-04-15,7451,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.05999994277954,0.0199999995529652,0,0,335,1105,1908,Friday,April,4,False,335,Moderately Active,2016-04-15,,,,,,
3372868164,2016-04-16,6905,4.73000001907349,4.73000001907349,0.0,0.0,0.0,4.69999980926514,0.0299999993294477,0,0,356,1084,1908,Saturday,April,5,True,356,Moderately Active,2016-04-16,,,,,,
3372868164,2016-04-17,8199,5.88000011444092,5.88000011444092,0.0,1.4099999666214,0.100000001490116,4.3600001335144,0.0099999997764825,11,2,322,1105,1964,Sunday,April,6,True,335,Moderately Active,2016-04-17,,,,,,
3372868164,2016-04-18,6798,4.6399998664856,4.6399998664856,0.0,1.08000004291534,0.200000002980232,3.34999990463257,0.0,20,7,343,1070,2014,Monday,April,0,False,370,Moderately Active,2016-04-18,,,,,,
3372868164,2016-04-19,7711,5.26000022888184,5.26000022888184,0.0,0.0,0.0,5.23999977111816,0.0199999995529652,0,0,376,1064,1985,Tuesday,April,1,False,376,Moderately Active,2016-04-19,,,,,,
3372868164,2016-04-20,4880,3.32999992370605,3.32999992370605,0.0,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15,3,274,1148,1867,Wednesday,April,2,False,292,Sedentary,2016-04-20,,,,,,
3372868164,2016-04-21,8857,6.07000017166138,6.07000017166138,0.0,1.14999997615814,0.259999990463257,4.6399998664856,0.0099999997764825,18,9,376,1037,2124,Thursday,April,3,False,403,Moderately Active,2016-04-21,,,,,,
3372868164,2016-04-22,3843,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.60999989509583,0.0099999997764825,0,0,206,1234,1669,Friday,April,4,False,206,Sedentary,2016-04-22,,,,,,
3372868164,2016-04-23,7396,5.07000017166138,5.07000017166138,0.0,1.39999997615814,0.0799999982118607,3.57999992370605,0.0,20,2,303,1115,1995,Saturday,April,5,True,325,Moderately Active,2016-04-23,,,,,,
3372868164,2016-04-24,6731,4.59000015258789,4.59000015258789,0.0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,1127,1921,Sunday,April,6,True,313,Moderately Active,2016-04-24,,,,,,
3372868164,2016-04-25,5995,4.09000015258789,4.09000015258789,0.0,0.0,0.0,4.09000015258789,0.0,0,0,416,1024,2010,Monday,April,0,False,416,Moderately Active,2016-04-25,,,,,,
3372868164,2016-04-26,8283,5.78999996185303,5.78999996185303,0.0,1.85000002384186,0.0500000007450581,3.86999988555908,0.0099999997764825,22,2,333,1083,2057,Tuesday,April,1,False,357,Moderately Active,2016-04-26,,,,,,
3372868164,2016-04-27,7904,5.42000007629395,5.42000007629395,0.0,1.58000004291534,0.629999995231628,3.19000005722046,0.0099999997764825,24,13,346,1057,2095,Wednesday,April,2,False,383,Moderately Active,2016-04-27,,,,,,
3372868164,2016-04-28,5512,3.75999999046326,3.75999999046326,0.0,0.0,0.0,3.75999999046326,0.0,0,0,385,1055,1972,Thursday,April,3,False,385,Moderately Active,2016-04-28,,,,,,
3372868164,2016-04-29,9135,6.23000001907349,6.23000001907349,0.0,0.0,0.0,6.21999979019165,0.0099999997764825,0,0,402,1038,2044,Friday,April,4,False,402,Moderately Active,2016-04-29,,,,,,
3372868164,2016-04-30,5250,3.57999992370605,3.57999992370605,0.0,1.05999994277954,0.0900000035762787,2.42000007629395,0.0099999997764825,17,4,300,1119,1946,Saturday,April,5,True,321,Moderately Active,2016-04-30,,,,,,
3372868164,2016-05-01,3077,2.09999990463257,2.09999990463257,0.0,0.0,0.0,2.08999991416931,0.0,0,0,172,842,1237,Sunday,May,6,True,172,Sedentary,2016-05-01,,,,,,
3977333714,2016-04-12,8856,5.98000001907349,5.98000001907349,0.0,3.05999994277954,0.910000026226044,2.00999999046326,0.0,44,19,131,777,1450,Tuesday,April,1,False,194,Moderately Active,2016-04-12,2016-04-12,1.0,274.0,469.0,58.42217484008528,206.0
3977333714,2016-04-13,10035,6.71000003814697,6.71000003814697,0.0,2.02999997138977,2.13000011444092,2.54999995231628,0.0,31,46,153,754,1495,Wednesday,April,2,False,230,Highly Active,2016-04-13,2016-04-13,2.0,295.0,456.0,64.69298245614034,185.0
3977333714,2016-04-14,7641,5.1100001335144,5.1100001335144,0.0,0.319999992847443,0.970000028610229,3.8199999332428,0.0,5,23,214,801,1433,Thursday,April,3,False,242,Moderately Active,2016-04-14,2016-04-14,1.0,291.0,397.0,73.29974811083123,189.0
3977333714,2016-04-15,9010,6.05999994277954,6.05999994277954,0.0,1.04999995231628,1.75,3.25999999046326,0.0,15,42,183,644,1468,Friday,April,4,False,240,Moderately Active,2016-04-15,2016-04-15,1.0,424.0,556.0,76.2589928057554,56.0
3977333714,2016-04-16,13459,9.0,9.0,0.0,2.02999997138977,4.0,2.97000002861023,0.0,31,83,153,663,1625,Saturday,April,5,True,267,Highly Active,2016-04-16,2016-04-16,1.0,283.0,510.0,55.490196078431374,197.0
3977333714,2016-04-17,10415,6.96999979019165,6.96999979019165,0.0,0.699999988079071,2.34999990463257,3.92000007629395,0.0,11,58,205,600,1529,Sunday,April,6,True,274,Highly Active,2016-04-17,2016-04-17,1.0,381.0,566.0,67.31448763250883,99.0
3977333714,2016-04-18,11663,7.80000019073486,7.80000019073486,0.0,0.25,3.73000001907349,3.8199999332428,0.0,4,95,214,605,1584,Monday,April,0,False,313,Highly Active,2016-04-18,2016-04-18,2.0,412.0,522.0,78.9272030651341,68.0
3977333714,2016-04-19,12414,8.77999973297119,8.77999973297119,0.0,2.24000000953674,2.45000004768372,3.96000003814697,0.0,19,67,221,738,1638,Tuesday,April,1,False,307,Highly Active,2016-04-19,2016-04-19,1.0,219.0,395.0,55.44303797468354,261.0
3977333714,2016-04-20,11658,7.82999992370605,7.82999992370605,0.0,0.200000002980232,4.34999990463257,3.27999997138977,0.0,2,98,164,845,1554,Wednesday,April,2,False,264,Highly Active,2016-04-20,2016-04-20,2.0,152.0,305.0,49.8360655737705,328.0
3977333714,2016-04-21,6093,4.07999992370605,4.07999992370605,0.0,0.0,0.0,4.05999994277954,0.0,0,0,242,712,1397,Thursday,April,3,False,242,Moderately Active,2016-04-21,2016-04-21,1.0,332.0,512.0,64.84375,148.0
3977333714,2016-04-22,8911,5.96000003814697,5.96000003814697,0.0,2.32999992370605,0.579999983310699,3.05999994277954,0.0,33,12,188,731,1481,Friday,April,4,False,233,Moderately Active,2016-04-22,2016-04-22,1.0,355.0,476.0,74.57983193277312,125.0
3977333714,2016-04-23,12058,8.06999969482422,8.06999969482422,0.0,0.0,4.21999979019165,3.84999990463257,0.0,0,92,252,724,1638,Saturday,April,5,True,344,Highly Active,2016-04-23,2016-04-23,1.0,235.0,372.0,63.17204301075269,245.0
3977333714,2016-04-24,14112,10.0,10.0,0.0,3.26999998092651,4.55999994277954,2.17000007629395,0.0,30,95,129,660,1655,Sunday,April,6,True,254,Highly Active,2016-04-24,2016-04-24,1.0,310.0,526.0,58.935361216730044,170.0
3977333714,2016-04-25,11177,8.47999954223633,8.47999954223633,0.0,5.61999988555908,0.430000007152557,2.41000008583069,0.0,50,9,133,781,1570,Monday,April,0,False,192,Highly Active,2016-04-25,2016-04-25,1.0,262.0,467.0,56.102783725910065,218.0
3977333714,2016-04-26,11388,7.61999988555908,7.61999988555908,0.0,0.449999988079071,4.21999979019165,2.95000004768372,0.0,7,95,170,797,1551,Tuesday,April,1,False,272,Highly Active,2016-04-26,2016-04-26,1.0,250.0,371.0,67.38544474393531,230.0
3977333714,2016-04-27,7193,5.03999996185303,5.03999996185303,0.0,0.0,0.419999986886978,4.61999988555908,0.0,0,10,176,714,1377,Wednesday,April,2,False,186,Moderately Active,2016-04-27,2016-04-27,1.0,349.0,540.0,64.62962962962962,131.0
3977333714,2016-04-28,7114,4.88000011444092,4.88000011444092,0.0,1.37000000476837,0.28999999165535,3.22000002861023,0.0,15,8,190,804,1407,Thursday,April,3,False,213,Moderately Active,2016-04-28,2016-04-28,1.0,261.0,423.0,61.702127659574465,219.0
3977333714,2016-04-29,10645,7.75,7.75,0.0,3.74000000953674,1.29999995231628,2.71000003814697,0.0,36,32,150,744,1545,Friday,April,4,False,218,Highly Active,2016-04-29,2016-04-29,1.0,333.0,478.0,69.6652719665272,147.0
3977333714,2016-04-30,13238,9.19999980926514,9.19999980926514,0.0,3.69000005722046,2.09999990463257,3.41000008583069,0.0,43,52,194,687,1650,Saturday,April,5,True,289,Highly Active,2016-04-30,2016-04-30,1.0,237.0,382.0,62.04188481675392,243.0
3977333714,2016-05-01,10414,7.07000017166138,7.07000017166138,0.0,2.67000007629395,1.98000001907349,2.41000008583069,0.0,41,40,124,691,1501,Sunday,May,6,True,205,Highly Active,2016-05-01,2016-05-01,1.0,383.0,626.0,61.18210862619809,97.0
3977333714,2016-05-02,16520,11.0500001907349,11.0500001907349,0.0,1.53999996185303,6.48000001907349,3.01999998092651,0.0,24,143,176,713,1760,Monday,May,0,False,343,Highly Active,2016-05-02,2016-05-02,1.0,230.0,384.0,59.895833333333336,250.0
3977333714,2016-05-03,14335,9.59000015258789,9.59000015258789,0.0,3.3199999332428,1.74000000953674,4.53000020980835,0.0,47,41,258,594,1710,Tuesday,May,1,False,346,Highly Active,2016-05-03,2016-05-03,1.0,292.0,500.0,58.4,188.0
3977333714,2016-05-04,13559,9.4399995803833,9.4399995803833,0.0,1.80999994277954,4.57999992370605,2.89000010490417,0.0,14,96,142,852,1628,Wednesday,May,2,False,252,Highly Active,2016-05-04,2016-05-04,1.0,213.0,336.0,63.39285714285714,267.0
3977333714,2016-05-05,12312,8.57999992370605,8.57999992370605,0.0,1.75999999046326,4.1100001335144,2.71000003814697,0.0,14,88,178,680,1618,Thursday,May,3,False,280,Highly Active,2016-05-05,2016-05-05,1.0,318.0,480.0,66.25,162.0
3977333714,2016-05-06,11677,8.27999973297119,8.27999973297119,0.0,3.10999989509583,2.50999999046326,2.67000007629395,0.0,29,55,168,676,1590,Friday,May,4,False,252,Highly Active,2016-05-06,2016-05-06,1.0,323.0,512.0,63.0859375,157.0
3977333714,2016-05-07,11550,7.73000001907349,7.73000001907349,0.0,0.0,4.13000011444092,3.58999991416931,0.0,0,86,208,703,1574,Saturday,May,5,True,294,Highly Active,2016-05-07,2016-05-07,1.0,237.0,443.0,53.49887133182845,243.0
3977333714,2016-05-08,13585,9.09000015258789,9.09000015258789,0.0,0.680000007152557,5.23999977111816,3.17000007629395,0.0,9,116,171,688,1633,Sunday,May,6,True,296,Highly Active,2016-05-08,2016-05-08,2.0,259.0,456.0,56.79824561403509,221.0
3977333714,2016-05-09,14687,10.0799999237061,10.0799999237061,0.0,0.769999980926514,5.59999990463257,3.54999995231628,0.0,8,122,151,1159,1667,Monday,May,0,False,281,Highly Active,2016-05-09,,,,,,
3977333714,2016-05-10,13072,8.77999973297119,8.77999973297119,0.0,0.0700000002980232,5.40000009536743,3.30999994277954,0.0,1,115,196,676,1630,Tuesday,May,1,False,312,Highly Active,2016-05-10,2016-05-10,1.0,312.0,452.0,69.02654867256636,168.0
3977333714,2016-05-11,746,0.5,0.5,0.0,0.370000004768372,0.0,0.129999995231628,0.0,4,0,9,13,52,Wednesday,May,2,False,13,Sedentary,2016-05-11,,,,,,
4020332650,2016-04-12,8539,6.11999988555908,6.11999988555908,0.0,0.150000005960464,0.239999994635582,5.67999982833862,0.0,4,15,331,712,3654,Tuesday,April,1,False,350,Moderately Active,2016-04-12,2016-04-12,1.0,501.0,541.0,92.60628465804066,-21.0
4020332650,2016-04-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1981,Wednesday,April,2,False,0,Sedentary,2016-04-13,,,,,,
4020332650,2016-04-14,108,0.0799999982118607,0.0799999982118607,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,3,1437,2011,Thursday,April,3,False,3,Sedentary,2016-04-14,,,,,,
4020332650,2016-04-15,1882,1.35000002384186,1.35000002384186,0.0,0.209999993443489,0.360000014305115,0.769999980926514,0.0,36,18,87,1299,2951,Friday,April,4,False,141,Sedentary,2016-04-15,,,,,,
4020332650,2016-04-16,1982,1.41999995708466,1.41999995708466,0.0,0.449999988079071,0.370000004768372,0.589999973773956,0.0,65,21,55,1222,3051,Saturday,April,5,True,141,Sedentary,2016-04-16,2016-04-16,1.0,77.0,77.0,100.0,403.0
4020332650,2016-04-17,16,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,2,1438,1990,Sunday,April,6,True,2,Sedentary,2016-04-17,,,,,,
4020332650,2016-04-18,62,0.0399999991059303,0.0399999991059303,0.0,0.0,0.0,0.0399999991059303,0.0,0,0,2,1438,1995,Monday,April,0,False,2,Sedentary,2016-04-18,,,,,,
4020332650,2016-04-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Tuesday,April,1,False,0,Sedentary,2016-04-19,,,,,,
4020332650,2016-04-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Wednesday,April,2,False,0,Sedentary,2016-04-20,,,,,,
4020332650,2016-04-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Thursday,April,3,False,0,Sedentary,2016-04-21,,,,,,
4020332650,2016-04-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Friday,April,4,False,0,Sedentary,2016-04-22,,,,,,
4020332650,2016-04-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Saturday,April,5,True,0,Sedentary,2016-04-23,,,,,,
4020332650,2016-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Sunday,April,6,True,0,Sedentary,2016-04-24,,,,,,
4020332650,2016-04-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Monday,April,0,False,0,Sedentary,2016-04-25,,,,,,
4020332650,2016-04-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Tuesday,April,1,False,0,Sedentary,2016-04-26,,,,,,
4020332650,2016-04-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Wednesday,April,2,False,0,Sedentary,2016-04-27,,,,,,
4020332650,2016-04-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Thursday,April,3,False,0,Sedentary,2016-04-28,,,,,,
4020332650,2016-04-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Friday,April,4,False,0,Sedentary,2016-04-29,,,,,,
4020332650,2016-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Saturday,April,5,True,0,Sedentary,2016-04-30,,,,,,
4020332650,2016-05-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Sunday,May,6,True,0,Sedentary,2016-05-01,,,,,,
4020332650,2016-05-02,475,0.340000003576279,0.340000003576279,0.0,0.0,0.0399999991059303,0.28999999165535,0.0,0,11,31,1350,2207,Monday,May,0,False,42,Sedentary,2016-05-02,,,,,,
4020332650,2016-05-03,4496,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.15000009536743,0.0500000007450581,0,0,174,950,2828,Tuesday,May,1,False,174,Sedentary,2016-05-03,2016-05-03,1.0,322.0,332.0,96.98795180722891,158.0
4020332650,2016-05-04,10252,7.34999990463257,7.34999990463257,0.0,0.670000016689301,1.03999996185303,5.57999992370605,0.0,13,46,346,531,3879,Wednesday,May,2,False,405,Highly Active,2016-05-04,2016-05-04,1.0,478.0,536.0,89.17910447761194,2.0
4020332650,2016-05-05,11728,8.43000030517578,8.43000030517578,0.0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,3429,Thursday,May,3,False,276,Highly Active,2016-05-05,2016-05-05,1.0,226.0,248.0,91.12903225806451,254.0
4020332650,2016-05-06,4369,3.13000011444092,3.13000011444092,0.0,0.0,0.0,3.09999990463257,0.0099999997764825,0,0,177,855,2704,Friday,May,4,False,177,Sedentary,2016-05-06,2016-05-06,1.0,385.0,408.0,94.36274509803921,95.0
4020332650,2016-05-07,6132,4.40000009536743,4.40000009536743,0.0,0.0,0.0,3.57999992370605,0.0,0,0,184,1256,2975,Saturday,May,5,True,184,Moderately Active,2016-05-07,,,,,,
4020332650,2016-05-08,5862,4.19999980926514,4.19999980926514,0.0,0.0,0.0,4.15000009536743,0.0,0,0,263,775,3089,Sunday,May,6,True,263,Moderately Active,2016-05-08,2016-05-08,1.0,364.0,402.0,90.54726368159204,116.0
