id,activityhour,calories,hour,day_of_week
2873212765,2016-04-28 17:00:00,90,17,Thursday
2873212765,2016-04-28 18:00:00,96,18,Thursday
2873212765,2016-04-28 19:00:00,74,19,Thursday
2873212765,2016-04-28 20:00:00,61,20,Thursday
2873212765,2016-04-28 21:00:00,74,21,Thursday
2873212765,2016-04-28 22:00:00,52,22,Thursday
2873212765,2016-04-28 23:00:00,52,23,Thursday
2873212765,2016-04-29 00:00:00,52,0,Friday
2873212765,2016-04-29 01:00:00,52,1,Friday
2873212765,2016-04-29 02:00:00,52,2,Friday
2873212765,2016-04-29 03:00:00,52,3,Friday
2873212765,2016-04-29 04:00:00,52,4,Friday
2873212765,2016-04-29 05:00:00,52,5,Friday
2873212765,2016-04-29 06:00:00,87,6,Friday
2873212765,2016-04-29 07:00:00,68,7,Friday
2873212765,2016-04-29 08:00:00,73,8,Friday
2873212765,2016-04-29 09:00:00,61,9,Friday
2873212765,2016-04-29 10:00:00,72,10,Friday
2873212765,2016-04-29 11:00:00,81,11,Friday
2873212765,2016-04-29 12:00:00,238,12,Friday
2873212765,2016-04-29 13:00:00,62,13,Friday
2873212765,2016-04-29 14:00:00,117,14,Friday
2873212765,2016-04-29 15:00:00,97,15,Friday
2873212765,2016-04-29 16:00:00,70,16,Friday
2873212765,2016-04-29 17:00:00,68,17,Friday
2873212765,2016-04-29 18:00:00,67,18,Friday
2873212765,2016-04-29 19:00:00,70,19,Friday
2873212765,2016-04-29 20:00:00,59,20,Friday
2873212765,2016-04-29 21:00:00,72,21,Friday
2873212765,2016-04-29 22:00:00,52,22,Friday
2873212765,2016-04-29 23:00:00,52,23,Friday
2873212765,2016-04-30 00:00:00,52,0,Saturday
2873212765,2016-04-30 01:00:00,52,1,Saturday
2873212765,2016-04-30 02:00:00,52,2,Saturday
2873212765,2016-04-30 03:00:00,52,3,Saturday
2873212765,2016-04-30 04:00:00,52,4,Saturday
2873212765,2016-04-30 05:00:00,52,5,Saturday
2873212765,2016-04-30 06:00:00,52,6,Saturday
2873212765,2016-04-30 07:00:00,55,7,Saturday
2873212765,2016-04-30 08:00:00,79,8,Saturday
2873212765,2016-04-30 09:00:00,129,9,Saturday
2873212765,2016-04-30 10:00:00,96,10,Saturday
2873212765,2016-04-30 11:00:00,102,11,Saturday
2873212765,2016-04-30 12:00:00,94,12,Saturday
2873212765,2016-04-30 13:00:00,68,13,Saturday
2873212765,2016-04-30 14:00:00,64,14,Saturday
2873212765,2016-04-30 15:00:00,79,15,Saturday
2873212765,2016-04-30 16:00:00,64,16,Saturday
2873212765,2016-04-30 17:00:00,86,17,Saturday
2873212765,2016-04-30 18:00:00,93,18,Saturday
2873212765,2016-04-30 19:00:00,153,19,Saturday
2873212765,2016-04-30 20:00:00,136,20,Saturday
2873212765,2016-04-30 21:00:00,59,21,Saturday
2873212765,2016-04-30 22:00:00,52,22,Saturday
2873212765,2016-04-30 23:00:00,52,23,Saturday
2873212765,2016-05-01 00:00:00,52,0,Sunday
2873212765,2016-05-01 01:00:00,52,1,Sunday
2873212765,2016-05-01 02:00:00,52,2,Sunday
2873212765,2016-05-01 03:00:00,52,3,Sunday
2873212765,2016-05-01 04:00:00,52,4,Sunday
2873212765,2016-05-01 05:00:00,52,5,Sunday
2873212765,2016-05-01 06:00:00,52,6,Sunday
2873212765,2016-05-01 07:00:00,52,7,Sunday
2873212765,2016-05-01 08:00:00,84,8,Sunday
2873212765,2016-05-01 09:00:00,92,9,Sunday
2873212765,2016-05-01 10:00:00,125,10,Sunday
2873212765,2016-05-01 11:00:00,133,11,Sunday
2873212765,2016-05-01 12:00:00,115,12,Sunday
2873212765,2016-05-01 13:00:00,67,13,Sunday
2873212765,2016-05-01 14:00:00,101,14,Sunday
2873212765,2016-05-01 15:00:00,66,15,Sunday
2873212765,2016-05-01 16:00:00,59,16,Sunday
2873212765,2016-05-01 17:00:00,81,17,Sunday
2873212765,2016-05-01 18:00:00,76,18,Sunday
2873212765,2016-05-01 19:00:00,84,19,Sunday
2873212765,2016-05-01 20:00:00,75,20,Sunday
2873212765,2016-05-01 21:00:00,58,21,Sunday
2873212765,2016-05-01 22:00:00,52,22,Sunday
2873212765,2016-05-01 23:00:00,52,23,Sunday
2873212765,2016-05-02 00:00:00,52,0,Monday
2873212765,2016-05-02 01:00:00,52,1,Monday
2873212765,2016-05-02 02:00:00,52,2,Monday
2873212765,2016-05-02 03:00:00,52,3,Monday
2873212765,2016-05-02 04:00:00,52,4,Monday
2873212765,2016-05-02 05:00:00,80,5,Monday
2873212765,2016-05-02 06:00:00,67,6,Monday
2873212765,2016-05-02 07:00:00,117,7,Monday
2873212765,2016-05-02 08:00:00,109,8,Monday
2873212765,2016-05-02 09:00:00,120,9,Monday
2873212765,2016-05-02 10:00:00,104,10,Monday
2873212765,2016-05-02 11:00:00,77,11,Monday
2873212765,2016-05-02 12:00:00,147,12,Monday
2873212765,2016-05-02 13:00:00,109,13,Monday
2873212765,2016-05-02 14:00:00,64,14,Monday
2873212765,2016-05-02 15:00:00,74,15,Monday
2873212765,2016-05-02 16:00:00,98,16,Monday
2873212765,2016-05-02 17:00:00,81,17,Monday
2873212765,2016-05-02 18:00:00,72,18,Monday
2873212765,2016-05-02 19:00:00,68,19,Monday
2873212765,2016-05-02 20:00:00,65,20,Monday
2873212765,2016-05-02 21:00:00,61,21,Monday
2873212765,2016-05-02 22:00:00,52,22,Monday
2873212765,2016-05-02 23:00:00,52,23,Monday
2873212765,2016-05-03 00:00:00,52,0,Tuesday
2873212765,2016-05-03 01:00:00,52,1,Tuesday
2873212765,2016-05-03 02:00:00,52,2,Tuesday
2873212765,2016-05-03 03:00:00,52,3,Tuesday
2873212765,2016-05-03 04:00:00,52,4,Tuesday
2873212765,2016-05-03 05:00:00,79,5,Tuesday
2873212765,2016-05-03 06:00:00,68,6,Tuesday
2873212765,2016-05-03 07:00:00,94,7,Tuesday
2873212765,2016-05-03 08:00:00,128,8,Tuesday
2873212765,2016-05-03 09:00:00,128,9,Tuesday
2873212765,2016-05-03 10:00:00,101,10,Tuesday
2873212765,2016-05-03 11:00:00,78,11,Tuesday
2873212765,2016-05-03 12:00:00,130,12,Tuesday
2873212765,2016-05-03 13:00:00,122,13,Tuesday
2873212765,2016-05-03 14:00:00,64,14,Tuesday
2873212765,2016-05-03 15:00:00,59,15,Tuesday
2873212765,2016-05-03 16:00:00,77,16,Tuesday
2873212765,2016-05-03 17:00:00,90,17,Tuesday
2873212765,2016-05-03 18:00:00,116,18,Tuesday
2873212765,2016-05-03 19:00:00,67,19,Tuesday
2873212765,2016-05-03 20:00:00,65,20,Tuesday
2873212765,2016-05-03 21:00:00,74,21,Tuesday
2873212765,2016-05-03 22:00:00,52,22,Tuesday
2873212765,2016-05-03 23:00:00,52,23,Tuesday
2873212765,2016-05-04 00:00:00,52,0,Wednesday
2873212765,2016-05-04 01:00:00,52,1,Wednesday
2873212765,2016-05-04 02:00:00,52,2,Wednesday
2873212765,2016-05-04 03:00:00,52,3,Wednesday
2873212765,2016-05-04 04:00:00,52,4,Wednesday
2873212765,2016-05-04 05:00:00,84,5,Wednesday
2873212765,2016-05-04 06:00:00,75,6,Wednesday
2873212765,2016-05-04 07:00:00,98,7,Wednesday
2873212765,2016-05-04 08:00:00,111,8,Wednesday
2873212765,2016-05-04 09:00:00,129,9,Wednesday
2873212765,2016-05-04 10:00:00,119,10,Wednesday
2873212765,2016-05-04 11:00:00,101,11,Wednesday
2873212765,2016-05-04 12:00:00,121,12,Wednesday
2873212765,2016-05-04 13:00:00,105,13,Wednesday
2873212765,2016-05-04 14:00:00,79,14,Wednesday
2873212765,2016-05-04 15:00:00,76,15,Wednesday
2873212765,2016-05-04 16:00:00,107,16,Wednesday
2873212765,2016-05-04 17:00:00,139,17,Wednesday
2873212765,2016-05-04 18:00:00,59,18,Wednesday
2873212765,2016-05-04 19:00:00,81,19,Wednesday
2873212765,2016-05-04 20:00:00,67,20,Wednesday
2873212765,2016-05-04 21:00:00,65,21,Wednesday
2873212765,2016-05-04 22:00:00,85,22,Wednesday
2873212765,2016-05-04 23:00:00,52,23,Wednesday
2873212765,2016-05-05 00:00:00,52,0,Thursday
2873212765,2016-05-05 01:00:00,52,1,Thursday
2873212765,2016-05-05 02:00:00,52,2,Thursday
2873212765,2016-05-05 03:00:00,52,3,Thursday
2873212765,2016-05-05 04:00:00,52,4,Thursday
2873212765,2016-05-05 05:00:00,52,5,Thursday
2873212765,2016-05-05 06:00:00,73,6,Thursday
2873212765,2016-05-05 07:00:00,140,7,Thursday
2873212765,2016-05-05 08:00:00,110,8,Thursday
2873212765,2016-05-05 09:00:00,140,9,Thursday
2873212765,2016-05-05 10:00:00,183,10,Thursday
2873212765,2016-05-05 11:00:00,79,11,Thursday
2873212765,2016-05-05 12:00:00,84,12,Thursday
2873212765,2016-05-05 13:00:00,98,13,Thursday
2873212765,2016-05-05 14:00:00,87,14,Thursday
2873212765,2016-05-05 15:00:00,126,15,Thursday
2873212765,2016-05-05 16:00:00,102,16,Thursday
2873212765,2016-05-05 17:00:00,58,17,Thursday
2873212765,2016-05-05 18:00:00,69,18,Thursday
2873212765,2016-05-05 19:00:00,75,19,Thursday
2873212765,2016-05-05 20:00:00,54,20,Thursday
2873212765,2016-05-05 21:00:00,73,21,Thursday
2873212765,2016-05-05 22:00:00,52,22,Thursday
2873212765,2016-05-05 23:00:00,52,23,Thursday
2873212765,2016-05-06 00:00:00,52,0,Friday
2873212765,2016-05-06 01:00:00,52,1,Friday
2873212765,2016-05-06 02:00:00,52,2,Friday
2873212765,2016-05-06 03:00:00,52,3,Friday
2873212765,2016-05-06 04:00:00,52,4,Friday
2873212765,2016-05-06 05:00:00,85,5,Friday
2873212765,2016-05-06 06:00:00,72,6,Friday
2873212765,2016-05-06 07:00:00,104,7,Friday
2873212765,2016-05-06 08:00:00,109,8,Friday
2873212765,2016-05-06 09:00:00,130,9,Friday
2873212765,2016-05-06 10:00:00,125,10,Friday
2873212765,2016-05-06 11:00:00,94,11,Friday
2873212765,2016-05-06 12:00:00,109,12,Friday
2873212765,2016-05-06 13:00:00,114,13,Friday
2873212765,2016-05-06 14:00:00,61,14,Friday
2873212765,2016-05-06 15:00:00,81,15,Friday
2873212765,2016-05-06 16:00:00,108,16,Friday
2873212765,2016-05-06 17:00:00,85,17,Friday
2873212765,2016-05-06 18:00:00,66,18,Friday
2873212765,2016-05-06 19:00:00,68,19,Friday
2873212765,2016-05-06 20:00:00,62,20,Friday
2873212765,2016-05-06 21:00:00,54,21,Friday
2873212765,2016-05-06 22:00:00,55,22,Friday
2873212765,2016-05-06 23:00:00,67,23,Friday
2873212765,2016-05-07 00:00:00,52,0,Saturday
2873212765,2016-05-07 01:00:00,52,1,Saturday
2873212765,2016-05-07 02:00:00,52,2,Saturday
2873212765,2016-05-07 03:00:00,52,3,Saturday
2873212765,2016-05-07 04:00:00,52,4,Saturday
2873212765,2016-05-07 05:00:00,52,5,Saturday
2873212765,2016-05-07 06:00:00,52,6,Saturday
2873212765,2016-05-07 07:00:00,210,7,Saturday
2873212765,2016-05-07 08:00:00,343,8,Saturday
2873212765,2016-05-07 09:00:00,219,9,Saturday
2873212765,2016-05-07 10:00:00,52,10,Saturday
2873212765,2016-05-07 11:00:00,52,11,Saturday
2873212765,2016-05-07 12:00:00,52,12,Saturday
2873212765,2016-05-07 13:00:00,52,13,Saturday
2873212765,2016-05-07 14:00:00,52,14,Saturday
2873212765,2016-05-07 15:00:00,52,15,Saturday
2873212765,2016-05-07 16:00:00,52,16,Saturday
2873212765,2016-05-07 17:00:00,52,17,Saturday
2873212765,2016-05-07 18:00:00,52,18,Saturday
2873212765,2016-05-07 19:00:00,52,19,Saturday
2873212765,2016-05-07 20:00:00,52,20,Saturday
2873212765,2016-05-07 21:00:00,68,21,Saturday
2873212765,2016-05-07 22:00:00,59,22,Saturday
2873212765,2016-05-07 23:00:00,55,23,Saturday
2873212765,2016-05-08 00:00:00,54,0,Sunday
2873212765,2016-05-08 01:00:00,52,1,Sunday
2873212765,2016-05-08 02:00:00,52,2,Sunday
2873212765,2016-05-08 03:00:00,52,3,Sunday
2873212765,2016-05-08 04:00:00,52,4,Sunday
2873212765,2016-05-08 05:00:00,52,5,Sunday
2873212765,2016-05-08 06:00:00,52,6,Sunday
2873212765,2016-05-08 07:00:00,264,7,Sunday
2873212765,2016-05-08 08:00:00,248,8,Sunday
2873212765,2016-05-08 09:00:00,115,9,Sunday
2873212765,2016-05-08 10:00:00,117,10,Sunday
2873212765,2016-05-08 11:00:00,96,11,Sunday
2873212765,2016-05-08 12:00:00,89,12,Sunday
2873212765,2016-05-08 13:00:00,76,13,Sunday
2873212765,2016-05-08 14:00:00,80,14,Sunday
2873212765,2016-05-08 15:00:00,58,15,Sunday
2873212765,2016-05-08 16:00:00,108,16,Sunday
2873212765,2016-05-08 17:00:00,102,17,Sunday
2873212765,2016-05-08 18:00:00,90,18,Sunday
2873212765,2016-05-08 19:00:00,59,19,Sunday
2873212765,2016-05-08 20:00:00,52,20,Sunday
2873212765,2016-05-08 21:00:00,70,21,Sunday
2873212765,2016-05-08 22:00:00,52,22,Sunday
2873212765,2016-05-08 23:00:00,52,23,Sunday
2873212765,2016-05-09 00:00:00,52,0,Monday
2873212765,2016-05-09 01:00:00,52,1,Monday
2873212765,2016-05-09 02:00:00,52,2,Monday
2873212765,2016-05-09 03:00:00,52,3,Monday
2873212765,2016-05-09 04:00:00,52,4,Monday
2873212765,2016-05-09 05:00:00,75,5,Monday
2873212765,2016-05-09 06:00:00,68,6,Monday
2873212765,2016-05-09 07:00:00,98,7,Monday
2873212765,2016-05-09 08:00:00,129,8,Monday
2873212765,2016-05-09 09:00:00,115,9,Monday
2873212765,2016-05-09 10:00:00,134,10,Monday
2873212765,2016-05-09 11:00:00,80,11,Monday
2873212765,2016-05-09 12:00:00,140,12,Monday
2873212765,2016-05-09 13:00:00,120,13,Monday
2873212765,2016-05-09 14:00:00,68,14,Monday
2873212765,2016-05-09 15:00:00,78,15,Monday
2873212765,2016-05-09 16:00:00,107,16,Monday
2873212765,2016-05-09 17:00:00,79,17,Monday
2873212765,2016-05-09 18:00:00,69,18,Monday
2873212765,2016-05-09 19:00:00,68,19,Monday
2873212765,2016-05-09 20:00:00,55,20,Monday
2873212765,2016-05-09 21:00:00,59,21,Monday
2873212765,2016-05-09 22:00:00,52,22,Monday
2873212765,2016-05-09 23:00:00,52,23,Monday
2873212765,2016-05-10 00:00:00,52,0,Tuesday
2873212765,2016-05-10 01:00:00,52,1,Tuesday
2873212765,2016-05-10 02:00:00,52,2,Tuesday
2873212765,2016-05-10 03:00:00,52,3,Tuesday
2873212765,2016-05-10 04:00:00,52,4,Tuesday
2873212765,2016-05-10 05:00:00,83,5,Tuesday
2873212765,2016-05-10 06:00:00,67,6,Tuesday
2873212765,2016-05-10 07:00:00,108,7,Tuesday
2873212765,2016-05-10 08:00:00,131,8,Tuesday
2873212765,2016-05-10 09:00:00,131,9,Tuesday
2873212765,2016-05-10 10:00:00,125,10,Tuesday
2873212765,2016-05-10 11:00:00,70,11,Tuesday
2873212765,2016-05-10 12:00:00,146,12,Tuesday
2873212765,2016-05-10 13:00:00,122,13,Tuesday
2873212765,2016-05-10 14:00:00,66,14,Tuesday
2873212765,2016-05-10 15:00:00,62,15,Tuesday
2873212765,2016-05-10 16:00:00,87,16,Tuesday
2873212765,2016-05-10 17:00:00,75,17,Tuesday
2873212765,2016-05-10 18:00:00,99,18,Tuesday
2873212765,2016-05-10 19:00:00,87,19,Tuesday
2873212765,2016-05-10 20:00:00,67,20,Tuesday
2873212765,2016-05-10 21:00:00,70,21,Tuesday
2873212765,2016-05-10 22:00:00,52,22,Tuesday
2873212765,2016-05-10 23:00:00,52,23,Tuesday
2873212765,2016-05-11 00:00:00,52,0,Wednesday
2873212765,2016-05-11 01:00:00,52,1,Wednesday
2873212765,2016-05-11 02:00:00,52,2,Wednesday
2873212765,2016-05-11 03:00:00,52,3,Wednesday
2873212765,2016-05-11 04:00:00,52,4,Wednesday
2873212765,2016-05-11 05:00:00,92,5,Wednesday
2873212765,2016-05-11 06:00:00,58,6,Wednesday
2873212765,2016-05-11 07:00:00,87,7,Wednesday
2873212765,2016-05-11 08:00:00,112,8,Wednesday
2873212765,2016-05-11 09:00:00,127,9,Wednesday
2873212765,2016-05-11 10:00:00,114,10,Wednesday
2873212765,2016-05-11 11:00:00,90,11,Wednesday
2873212765,2016-05-11 12:00:00,103,12,Wednesday
2873212765,2016-05-11 13:00:00,102,13,Wednesday
2873212765,2016-05-11 14:00:00,57,14,Wednesday
2873212765,2016-05-11 15:00:00,81,15,Wednesday
2873212765,2016-05-11 16:00:00,77,16,Wednesday
2873212765,2016-05-11 17:00:00,76,17,Wednesday
2873212765,2016-05-11 18:00:00,90,18,Wednesday
2873212765,2016-05-11 19:00:00,54,19,Wednesday
2873212765,2016-05-11 20:00:00,66,20,Wednesday
2873212765,2016-05-11 21:00:00,52,21,Wednesday
2873212765,2016-05-11 22:00:00,65,22,Wednesday
2873212765,2016-05-11 23:00:00,52,23,Wednesday
2873212765,2016-05-12 00:00:00,53,0,Thursday
2873212765,2016-05-12 01:00:00,53,1,Thursday
2873212765,2016-05-12 02:00:00,53,2,Thursday
2873212765,2016-05-12 03:00:00,53,3,Thursday
2873212765,2016-05-12 04:00:00,53,4,Thursday
2873212765,2016-05-12 05:00:00,53,5,Thursday
2873212765,2016-05-12 06:00:00,87,6,Thursday
2873212765,2016-05-12 07:00:00,132,7,Thursday
2873212765,2016-05-12 08:00:00,125,8,Thursday
2873212765,2016-05-12 09:00:00,135,9,Thursday
2873212765,2016-05-12 10:00:00,125,10,Thursday
2873212765,2016-05-12 11:00:00,83,11,Thursday
2873212765,2016-05-12 12:00:00,75,12,Thursday
2873212765,2016-05-12 13:00:00,109,13,Thursday
2873212765,2016-05-12 14:00:00,104,14,Thursday
2873212765,2016-05-12 15:00:00,102,15,Thursday
3372868164,2016-04-12 00:00:00,56,0,Tuesday
3372868164,2016-04-12 01:00:00,56,1,Tuesday
3372868164,2016-04-12 02:00:00,59,2,Tuesday
3372868164,2016-04-12 03:00:00,56,3,Tuesday
3372868164,2016-04-12 04:00:00,56,4,Tuesday
3372868164,2016-04-12 05:00:00,56,5,Tuesday
3372868164,2016-04-12 06:00:00,65,6,Tuesday
3372868164,2016-04-12 07:00:00,62,7,Tuesday
3372868164,2016-04-12 08:00:00,81,8,Tuesday
3372868164,2016-04-12 09:00:00,100,9,Tuesday
3372868164,2016-04-12 10:00:00,103,10,Tuesday
3372868164,2016-04-12 11:00:00,81,11,Tuesday
3372868164,2016-04-12 12:00:00,74,12,Tuesday
3372868164,2016-04-12 13:00:00,86,13,Tuesday
3372868164,2016-04-12 14:00:00,104,14,Tuesday
3372868164,2016-04-12 15:00:00,82,15,Tuesday
3372868164,2016-04-12 16:00:00,76,16,Tuesday
3372868164,2016-04-12 17:00:00,84,17,Tuesday
3372868164,2016-04-12 18:00:00,87,18,Tuesday
3372868164,2016-04-12 19:00:00,81,19,Tuesday
3372868164,2016-04-12 20:00:00,77,20,Tuesday
3372868164,2016-04-12 21:00:00,85,21,Tuesday
3372868164,2016-04-12 22:00:00,64,22,Tuesday
3372868164,2016-04-12 23:00:00,56,23,Tuesday
3372868164,2016-04-13 00:00:00,60,0,Wednesday
3372868164,2016-04-13 01:00:00,57,1,Wednesday
3372868164,2016-04-13 02:00:00,56,2,Wednesday
3372868164,2016-04-13 03:00:00,56,3,Wednesday
3372868164,2016-04-13 04:00:00,56,4,Wednesday
3372868164,2016-04-13 05:00:00,56,5,Wednesday
3372868164,2016-04-13 06:00:00,56,6,Wednesday
3372868164,2016-04-13 07:00:00,65,7,Wednesday
3372868164,2016-04-13 08:00:00,80,8,Wednesday
3372868164,2016-04-13 09:00:00,112,9,Wednesday
3372868164,2016-04-13 10:00:00,237,10,Wednesday
3372868164,2016-04-13 11:00:00,96,11,Wednesday
3372868164,2016-04-13 12:00:00,129,12,Wednesday
3372868164,2016-04-13 13:00:00,91,13,Wednesday
3372868164,2016-04-13 14:00:00,140,14,Wednesday
3372868164,2016-04-13 15:00:00,97,15,Wednesday
3372868164,2016-04-13 16:00:00,103,16,Wednesday
3372868164,2016-04-13 17:00:00,97,17,Wednesday
3372868164,2016-04-13 18:00:00,96,18,Wednesday
3372868164,2016-04-13 19:00:00,90,19,Wednesday
3372868164,2016-04-13 20:00:00,89,20,Wednesday
3372868164,2016-04-13 21:00:00,61,21,Wednesday
3372868164,2016-04-13 22:00:00,56,22,Wednesday
3372868164,2016-04-13 23:00:00,56,23,Wednesday
3372868164,2016-04-14 00:00:00,57,0,Thursday
3372868164,2016-04-14 01:00:00,56,1,Thursday
3372868164,2016-04-14 02:00:00,57,2,Thursday
3372868164,2016-04-14 03:00:00,56,3,Thursday
3372868164,2016-04-14 04:00:00,56,4,Thursday
3372868164,2016-04-14 05:00:00,68,5,Thursday
3372868164,2016-04-14 06:00:00,73,6,Thursday
3372868164,2016-04-14 07:00:00,88,7,Thursday
3372868164,2016-04-14 08:00:00,105,8,Thursday
3372868164,2016-04-14 09:00:00,94,9,Thursday
3372868164,2016-04-14 10:00:00,112,10,Thursday
3372868164,2016-04-14 11:00:00,189,11,Thursday
3372868164,2016-04-14 12:00:00,73,12,Thursday
3372868164,2016-04-14 13:00:00,98,13,Thursday
3372868164,2016-04-14 14:00:00,122,14,Thursday
3372868164,2016-04-14 15:00:00,114,15,Thursday
3372868164,2016-04-14 16:00:00,87,16,Thursday
3372868164,2016-04-14 17:00:00,89,17,Thursday
3372868164,2016-04-14 18:00:00,103,18,Thursday
3372868164,2016-04-14 19:00:00,108,19,Thursday
3372868164,2016-04-14 20:00:00,80,20,Thursday
3372868164,2016-04-14 21:00:00,62,21,Thursday
3372868164,2016-04-14 22:00:00,62,22,Thursday
3372868164,2016-04-14 23:00:00,56,23,Thursday
3372868164,2016-04-15 00:00:00,59,0,Friday
3372868164,2016-04-15 01:00:00,56,1,Friday
3372868164,2016-04-15 02:00:00,56,2,Friday
3372868164,2016-04-15 03:00:00,56,3,Friday
3372868164,2016-04-15 04:00:00,56,4,Friday
3372868164,2016-04-15 05:00:00,60,5,Friday
3372868164,2016-04-15 06:00:00,56,6,Friday
3372868164,2016-04-15 07:00:00,56,7,Friday
3372868164,2016-04-15 08:00:00,82,8,Friday
3372868164,2016-04-15 09:00:00,99,9,Friday
3372868164,2016-04-15 10:00:00,79,10,Friday
3372868164,2016-04-15 11:00:00,122,11,Friday
3372868164,2016-04-15 12:00:00,111,12,Friday
3372868164,2016-04-15 13:00:00,73,13,Friday
3372868164,2016-04-15 14:00:00,56,14,Friday
3372868164,2016-04-15 15:00:00,110,15,Friday
3372868164,2016-04-15 16:00:00,96,16,Friday
3372868164,2016-04-15 17:00:00,98,17,Friday
3372868164,2016-04-15 18:00:00,128,18,Friday
3372868164,2016-04-15 19:00:00,116,19,Friday
3372868164,2016-04-15 20:00:00,96,20,Friday
3372868164,2016-04-15 21:00:00,76,21,Friday
3372868164,2016-04-15 22:00:00,56,22,Friday
3372868164,2016-04-15 23:00:00,56,23,Friday
3372868164,2016-04-16 00:00:00,56,0,Saturday
3372868164,2016-04-16 01:00:00,56,1,Saturday
3372868164,2016-04-16 02:00:00,56,2,Saturday
3372868164,2016-04-16 03:00:00,56,3,Saturday
3372868164,2016-04-16 04:00:00,56,4,Saturday
3372868164,2016-04-16 05:00:00,75,5,Saturday
3372868164,2016-04-16 06:00:00,81,6,Saturday
3372868164,2016-04-16 07:00:00,123,7,Saturday
3372868164,2016-04-16 08:00:00,110,8,Saturday
3372868164,2016-04-16 09:00:00,90,9,Saturday
3372868164,2016-04-16 10:00:00,123,10,Saturday
3372868164,2016-04-16 11:00:00,95,11,Saturday
3372868164,2016-04-16 12:00:00,109,12,Saturday
3372868164,2016-04-16 13:00:00,88,13,Saturday
3372868164,2016-04-16 14:00:00,75,14,Saturday
3372868164,2016-04-16 15:00:00,98,15,Saturday
3372868164,2016-04-16 16:00:00,67,16,Saturday
3372868164,2016-04-16 17:00:00,79,17,Saturday
3372868164,2016-04-16 18:00:00,56,18,Saturday
3372868164,2016-04-16 19:00:00,80,19,Saturday
3372868164,2016-04-16 20:00:00,93,20,Saturday
3372868164,2016-04-16 21:00:00,73,21,Saturday
3372868164,2016-04-16 22:00:00,56,22,Saturday
3372868164,2016-04-16 23:00:00,57,23,Saturday
3372868164,2016-04-17 00:00:00,59,0,Sunday
3372868164,2016-04-17 01:00:00,56,1,Sunday
3372868164,2016-04-17 02:00:00,57,2,Sunday
3372868164,2016-04-17 03:00:00,59,3,Sunday
3372868164,2016-04-17 04:00:00,56,4,Sunday
3372868164,2016-04-17 05:00:00,57,5,Sunday
3372868164,2016-04-17 06:00:00,65,6,Sunday
3372868164,2016-04-17 07:00:00,100,7,Sunday
3372868164,2016-04-17 08:00:00,103,8,Sunday
3372868164,2016-04-17 09:00:00,71,9,Sunday
3372868164,2016-04-17 10:00:00,64,10,Sunday
3372868164,2016-04-17 11:00:00,83,11,Sunday
3372868164,2016-04-17 12:00:00,103,12,Sunday
3372868164,2016-04-17 13:00:00,63,13,Sunday
3372868164,2016-04-17 14:00:00,93,14,Sunday
3372868164,2016-04-17 15:00:00,215,15,Sunday
3372868164,2016-04-17 16:00:00,77,16,Sunday
3372868164,2016-04-17 17:00:00,96,17,Sunday
3372868164,2016-04-17 18:00:00,88,18,Sunday
3372868164,2016-04-17 19:00:00,116,19,Sunday
3372868164,2016-04-17 20:00:00,100,20,Sunday
3372868164,2016-04-17 21:00:00,66,21,Sunday
3372868164,2016-04-17 22:00:00,63,22,Sunday
3372868164,2016-04-17 23:00:00,56,23,Sunday
3372868164,2016-04-18 00:00:00,57,0,Monday
3372868164,2016-04-18 01:00:00,56,1,Monday
3372868164,2016-04-18 02:00:00,56,2,Monday
3372868164,2016-04-18 03:00:00,57,3,Monday
3372868164,2016-04-18 04:00:00,59,4,Monday
3372868164,2016-04-18 05:00:00,65,5,Monday
3372868164,2016-04-18 06:00:00,70,6,Monday
3372868164,2016-04-18 07:00:00,61,7,Monday
3372868164,2016-04-18 08:00:00,116,8,Monday
3372868164,2016-04-18 09:00:00,100,9,Monday
3372868164,2016-04-18 10:00:00,251,10,Monday
3372868164,2016-04-18 11:00:00,103,11,Monday
3372868164,2016-04-18 12:00:00,68,12,Monday
3372868164,2016-04-18 13:00:00,56,13,Monday
3372868164,2016-04-18 14:00:00,90,14,Monday
3372868164,2016-04-18 15:00:00,94,15,Monday
3372868164,2016-04-18 16:00:00,103,16,Monday
3372868164,2016-04-18 17:00:00,95,17,Monday
3372868164,2016-04-18 18:00:00,101,18,Monday
3372868164,2016-04-18 19:00:00,87,19,Monday
3372868164,2016-04-18 20:00:00,94,20,Monday
3372868164,2016-04-18 21:00:00,56,21,Monday
3372868164,2016-04-18 22:00:00,63,22,Monday
3372868164,2016-04-18 23:00:00,56,23,Monday
3372868164,2016-04-19 00:00:00,56,0,Tuesday
3372868164,2016-04-19 01:00:00,57,1,Tuesday
3372868164,2016-04-19 02:00:00,56,2,Tuesday
3372868164,2016-04-19 03:00:00,56,3,Tuesday
3372868164,2016-04-19 04:00:00,56,4,Tuesday
3372868164,2016-04-19 05:00:00,56,5,Tuesday
3372868164,2016-04-19 06:00:00,57,6,Tuesday
3372868164,2016-04-19 07:00:00,65,7,Tuesday
3372868164,2016-04-19 08:00:00,62,8,Tuesday
3372868164,2016-04-19 09:00:00,94,9,Tuesday
3372868164,2016-04-19 10:00:00,94,10,Tuesday
3372868164,2016-04-19 11:00:00,137,11,Tuesday
3372868164,2016-04-19 12:00:00,96,12,Tuesday
3372868164,2016-04-19 13:00:00,103,13,Tuesday
